g	1	0	406800
g	1	1	-66800
h	1	1	24300
g	2	0	-9300
g	2	1	-67200
h	2	1	-49800
g	2	2	50200
h	2	2	11900
g	3	0	-111
g	3	1	-31600
h	3	1	-47600
g	3	2	22000
h	3	2	38000
g	3	3	-25000
h	3	3	-22800
