Date ut utc Year Doy x y z r t p
20181029 9.341666 603321.3416662216 2018 302.389236126 12.307445042801993 -1.356557740726235 3.1341299725843452 12.772479127818812 1.322883131496001 -0.10977939185559585
20181029 9.358334 603321.3583335876 2018 302.389930569 12.279324903485705 -1.4853999888099367 3.1348397163318973 12.75991587978591 1.3225765235508988 -0.12038264283643428
20181029 9.375 603321.375 2018 302.390625013 12.249850165053433 -1.6137990124769204 3.1355475717562804 12.747346190234179 1.3222693119406128 -0.13098600559471513
20181029 9.391666 603321.3916664124 2018 302.391319456 12.219027051977845 -1.7417404744586806 3.1362535528450732 12.734770053874835 1.3219614930728858 -0.1415894779613604
20181029 9.408334 603321.4083337784 2018 302.3920139 12.186861942594975 -1.8692101913500814 3.13695761763554 12.722187462938848 1.3216530678262668 -0.15219306351370168
20181029 9.425 603321.4250001907 2018 302.392708343 12.153361355116656 -1.9961939937335649 3.1376597941028366 12.709598407195658 1.3213440313527212 -0.16279676038556637
20181029 9.441667 603321.4416666031 2018 302.393402787 12.118531947630505 -2.1226778240922064 3.1383600542718066 12.697002856614743 1.3210343829306237 -0.17340056902671142
20181029 9.458333 603321.4583330154 2018 302.394097231 12.082380560062663 -2.248647736809713 3.1390583981424496 12.68440082421666 1.3207241204211888 -0.1840044914708849
20181029 9.475 603321.4750003815 2018 302.394791674 12.044914144239915 -2.3740898282325293 3.1397548117271863 12.67179227782684 1.3204132419031749 -0.19460852655198585
20181029 9.491667 603321.4916667938 2018 302.395486118 12.006139819839982 -2.4989903345828903 3.140449309013596 12.659177221619496 1.3201017438962654 -0.2052126768194306
20181029 9.508333 603321.5083332062 2018 302.396180561 11.966064846416383 -2.6233355200581885 3.1411418760140997 12.646555635614398 1.319789624697678 -0.2158169398470621
20181029 9.525 603321.5249996185 2018 302.396875005 11.924696623398422 -2.747111802719185 3.1418324987411177 12.633927507583484 1.3194768827510561 -0.2264213181687324
20181029 9.541667 603321.5416669846 2018 302.397569449 11.882042704078778 -2.8703056565769596 3.142521163207072 12.621292827794374 1.3191635165411393 -0.23702581106765447
20181029 9.558333 603321.5583333969 2018 302.398263892 11.838110767638337 -2.9929036815308008 3.143207883399541 12.608651585005449 1.31884952222146 -0.2476304205219812
20181029 9.575 603321.5749998093 2018 302.398958336 11.792908661108935 -3.114892533430314 3.143892645330946 12.596003776970063 1.3185348984035312 -0.2582351446896841
20181029 9.591666 603321.5916662216 2018 302.399652779 11.74644432943546 -3.236259008000895 3.144575449001287 12.583349375498363 1.3182196420106571 -0.2688399858408456
20181029 9.608334 603321.6083335876 2018 302.400347223 11.698725885413753 -3.3569899709058357 3.145256266435405 12.570688365732536 1.317903752520693 -0.27944494325681535
20181029 9.625 603321.625 2018 302.401041667 11.649761581715437 -3.4770724136966376 3.1459351116208807 12.558020751990824 1.3175872263494326 -0.2900500180498012
20181029 9.641666 603321.6416664124 2018 302.40173611 11.599559782912774 -3.596493425837856 3.1466119845577127 12.54534651178773 1.3172700604937853 -0.3006552114702641
20181029 9.658333 603321.6583328247 2018 302.402430554 11.54812902142897 -3.7152401807195212 3.1472868432831644 12.532665637042511 1.3169522556906827 -0.3112605223599541
20181029 9.675 603321.6750001907 2018 302.403124997 11.495477927600291 -3.8332999776198737 3.147959729759973 12.519978113501496 1.3166338056236764 -0.3218659519948444
20181029 9.691667 603321.6916666031 2018 302.403819441 11.441615299613943 -3.950660227717787 3.1486305880378223 12.507283936936846 1.3163147122427494 -0.33247150109750234
20181029 9.708333 603321.7083330154 2018 302.404513885 11.38655001958261 -4.067308426117608 3.14929944609187 12.494583073587474 1.3159949699474178 -0.3430771696906891
20181029 9.724999 603321.7249994278 2018 302.405208328 11.330291151457507 -4.183232193811895 3.149966289934538 12.481875531820709 1.3156745774617573 -0.35368295763140467
20181029 9.741667 603321.7416667938 2018 302.405902772 11.272847857102892 -4.298419277681419 3.1506311055782463 12.469161297359568 1.3153535330288884 -0.36428886670506755
20181029 9.758333 603321.7583332062 2018 302.406597215 11.214229438258826 -4.412857508532423 3.151293893022996 12.456440361705502 1.3150318338413802 -0.37489489607883414
20181029 9.775 603321.7749996185 2018 302.407291659 11.154445294578414 -4.526534857046943 3.151954638281206 12.443712696923933 1.3147094778295367 -0.3855010477528323
20181029 9.791666 603321.7916660309 2018 302.407986102 11.093504979578135 -4.639439391820064 3.1526133553404576 12.430978303036637 1.3143864611727436 -0.39610732148745836
20181029 9.808333 603321.8083333969 2018 302.408680546 11.031418158675097 -4.7515592933475075 3.1532700022380125 12.418237154151866 1.3140627841417805 -0.4067137170058328
20181029 9.825 603321.8249998093 2018 302.40937499 10.968194623174622 -4.8628828820007834 3.153924606949029 12.405489254447465 1.3137384418119227 -0.4173202355615289
20181029 9.841666 603321.8416662216 2018 302.410069433 10.903844262295081 -4.973398576064455 3.1545771414983497 12.392734566448569 1.313413433018779 -0.42792687752848396
20181029 9.858333 603321.858332634 2018 302.410763877 10.838377133105803 -5.0830949336988756 3.155227591898394 12.379973107446675 1.313087756584335 -0.43853364307195886
20181029 9.874999 603321.8749990463 2018 302.41145832 10.771803362613998 -5.191960624965031 3.1558759861243217 12.367204860185897 1.3127614070786104 -0.4491405332162095
20181029 9.891666 603321.8916664124 2018 302.412152764 10.7041332037151 -5.29998443182454 3.1565222822133943 12.354429794149477 1.3124343846150723 -0.459747547833842
20181029 9.908333 603321.9083328247 2018 302.412847208 10.635377035192748 -5.40715529010239 3.157166494153192 12.341647916052018 1.312106685411193 -0.47035468861047913
20181029 9.924999 603321.9249992371 2018 302.413541651 10.565545333743636 -5.51346221954904 3.157808607956135 12.328859195005368 1.3117783072053169 -0.48096195468725494
20181029 9.941666 603321.9416656494 2018 302.414236095 10.494648701952666 -5.618894393778326 3.1584486096346445 12.316063624613722 1.3114492482478604 -0.4915693467149711
20181029 9.958333 603321.9583330154 2018 302.414930538 10.422697840317797 -5.723441126279864 3.1590864991887204 12.303261197987851 1.311119505591574 -0.5021768667047876
20181029 9.974999 603321.9749994278 2018 302.415624982 10.3497035752252 -5.827091814468751 3.159722276618363 12.290451902783573 1.3107890761549719 -0.5127845126499613
20181029 9.991666 603321.9916658401 2018 302.416319426 10.275676816986516 -5.929836037598612 3.160355927935993 12.277635728070674 1.31045795804885 -0.5233922873030169
20181029 10.008332 603322.0083322525 2018 302.417013869 10.200628573826442 -6.031663458848542 3.1609874391540314 12.264812635032905 1.3101261487656506 -0.5340001903182464
20181029 10.025 603322.0249996185 2018 302.417708313 10.124570007833043 -6.132563909248588 3.161616810272478 12.251982647699442 1.3097936459684312 -0.5446082218380255
20181029 10.041666 603322.0416660309 2018 302.418402756 10.047512323057125 -6.232527331729424 3.1622440412913333 12.239145729969131 1.3094604459960881 -0.5552163830426818
20181029 10.058332 603322.0583324432 2018 302.4190972 9.969466863425279 -6.331543809097521 3.1628691042354387 12.226301874155688 1.3091265481558783 -0.5658246738456556
20181029 10.074999 603322.0749988556 2018 302.419791644 9.89044505678957 -6.429603550047558 3.163492013092374 12.213451066306224 1.3087919480540933 -0.5764330941680688
20181029 10.091666 603322.0916662216 2018 302.420486087 9.810458414927544 -6.526696931125161 3.1641127538745595 12.200593291353208 1.3084566436228284 -0.587041646838353
20181029 10.108333 603322.108332634 2018 302.421180531 9.729518575504951 -6.62281444077659 3.164731312594416 12.187728545917421 1.3081206330386963 -0.5976503314984424
